,Id,SalePrice
178,1639,182479.9523547151
179,1640,248424.0362695646
180,1641,176341.39137043591
181,1642,274027.19896706543
182,1643,220147.7061842901
183,1644,241042.13311036403
184,1645,215796.4540014315
185,1646,165126.13126587588
186,1647,168604.15847303145
187,1648,130686.93277679505
188,1649,139323.49592442892
189,1650,107080.84283970259
190,1651,107371.6357804506
191,1652,102387.63362474483
192,1653,97030.27114703087
193,1654,146381.52469962364
194,1655,123545.27438446377
195,1656,146162.57759884288
196,1657,152714.34854138552
197,1658,161408.3033236399
198,1659,118505.32685128202
199,1660,153804.1117614354
200,1661,416768.9448394347
201,1662,355574.6180027707
202,1663,362744.3682807757
203,1664,439846.4894720736
204,1665,319103.7377655931
205,1666,302581.46244571777
206,1667,326332.2564613761
207,1668,346847.45267069014
208,1669,313467.6371375341
209,1670,347434.8339633667
210,1671,234750.86682867157
211,1672,380409.0551671017
212,1673,268426.4030297325
213,1674,229566.81352296882
214,1675,186942.00372743382
215,1676,189030.98937981948
216,1677,196696.07380680952
217,1678,446737.26528553665
218,1679,369714.569113247
219,1680,328706.4762396406
220,1681,284595.64667230146
221,1682,304960.98035145306
222,1683,180628.57208570375
223,1684,190166.0024055762
224,1685,187711.83408884922
225,1686,181218.18310678093
226,1687,186114.3000244718
227,1688,200961.0770120302
228,1689,204701.73475308102
229,1690,209854.53466193945
230,1691,203192.92771974127
231,1692,288959.6139703379
232,1693,191864.1891149979
233,1694,189739.8453829836
234,1695,170859.84785635787
235,1696,275916.86513994576
236,1697,175573.25397569247
237,1698,299278.3812953201
238,1699,312682.1656090913
239,1700,238993.08032928474
240,1701,258667.97104010583
241,1702,231908.95476122104
242,1703,233049.65294799214
243,1704,255393.1449102617
244,1705,266172.08925831784
245,1706,398609.9092162766
246,1707,233957.2716338874
247,1708,200297.69054205736
248,1709,243579.35561163086
249,1710,226573.66947041222
250,1711,282261.3089822114
251,1712,248587.03017479976
252,1713,275903.7527688475
253,1714,224846.52031421158
254,1715,211852.0567210967
255,1716,172559.7081750197
256,1717,185518.70180682684
257,1718,125758.21812106195
258,1719,226358.44543762362
259,1720,248865.34914703658
260,1721,171628.68561902407
261,1722,119278.66810592012
262,1723,161463.19644047832
263,1724,206448.7691036881
264,1725,243771.5360614438
265,1726,196617.8188159416
266,1727,148715.72734945253
267,1728,192282.1522226511
268,1729,169542.14809237127
269,1730,161218.7674993322
270,1731,121154.29020575657
271,1732,131563.97095505195
272,1733,112093.87433696892
273,1734,115727.13329087851
274,1735,141788.34833393514
275,1736,97778.19246134676
276,1737,296020.6927669952
277,1738,232656.71741566897
278,1739,259919.72776935846
279,1740,200819.50368549253
280,1741,179955.71194757227
281,1742,185255.6964934646
282,1743,181075.37491537645
283,1744,344767.9071504428
284,1745,203625.34860769106
285,1746,200976.99058437135
286,1747,228764.7857461132
287,1748,219807.15391774013
288,1749,150277.0195967974
289,1750,134915.89471934887
290,1751,252056.65850820596
291,1752,108517.12407415088
292,1753,154739.54867297766
293,1754,194378.94102440967
294,1755,174755.54857307716
295,1756,138318.40516879252
296,1757,119879.4406002616
297,1758,148354.7724384985
298,1759,164758.92236840812
299,1760,160741.6185480518
300,1761,140792.3982925147
301,1762,183297.38602533194
302,1763,196268.43456521275
303,1764,113811.17388651845
304,1765,188226.14967326913
305,1766,178673.12012950104
306,1767,208599.45834622084
307,1768,146930.86073515378
308,1769,174370.71719696192
309,1770,170778.12949167917
310,1771,101905.82256296201
311,1772,129998.95647266242
312,1773,120811.1585138892
313,1774,151840.30417970096
314,1775,151121.70596720543
315,1776,139744.4895362234
316,1777,109348.70463604468
317,1778,156827.96544793056
318,1779,120457.76831211461
319,1780,189315.10042011223
320,1781,130798.55218753612
321,1782,71366.36297827149
322,1783,142481.90477607542
323,1784,101841.5647476707
324,1785,149381.15147884766
325,1786,140381.99347723761
326,1787,183859.81519764193
327,1788,50938.713802353624
328,1789,108819.3054721014
329,1790,68336.02696143118
330,1791,213218.7987076815
331,1792,164899.59107040864
332,1793,143624.30800363427
333,1794,183210.53028886495
334,1795,130856.5580941361
335,1796,146824.2236512053
336,1797,134129.69096210742
337,1798,112316.95208881721
338,1799,96890.57658156358
339,1800,116587.30797441033
340,1801,121275.87492314726
341,1802,133430.42086007277
342,1803,163013.5747719024
343,1804,133128.28749229148
344,1805,138532.83949525794
345,1806,121083.65670158622
346,1807,159162.54603928092
347,1808,117718.64123498354
348,1809,124970.85719795967
349,1810,147201.42655472388
350,1811,97578.39947928171
351,1812,90660.70924600621
352,1813,133062.2571744541
353,1814,89418.58069616751
354,1815,30860.234861653633
355,1816,105415.94577219422
356,1817,111376.1646611941
357,1818,182481.4523018873
358,1819,153011.69443635366
359,1820,37663.657873403514
360,1821,109207.84938796386
361,1822,160124.5602537954
362,1823,14249.261934248352
363,1824,144909.68523861252
364,1825,145000.72352511116
365,1826,103725.49970637176
366,1827,87686.03765599718
367,1828,131250.75910894357
368,1829,140871.2833396552
369,1830,150777.2604446491
370,1831,164325.22940481178
371,1832,72181.94283622236
372,1833,153461.8036212367
373,1834,126210.57075813573
374,1835,87977.60042520268
375,1836,122541.10852973022
376,1837,75582.15294036396
377,1838,119719.98272195944
378,1839,98484.92861131692
379,1840,165315.76984005302
380,1841,139829.38338913347
381,1842,96701.96862813238
382,1843,125379.34739569055
383,1844,149264.3074855593
384,1845,135420.0820412742
385,1846,142423.81396193465
386,1847,163943.5329774004
387,1848,35195.33935630873
388,1849,129705.07839771551
389,1850,119617.4270919386
390,1851,148171.6706297383
391,1852,136390.86652349596
392,1853,138784.58558816643
393,1854,176736.32178380035
394,1855,161254.11837577532
395,1856,229249.79368654
396,1857,137373.40017334808
397,1858,147005.678740811
398,1859,102791.53981537302
399,1860,159628.15639530943
400,1861,107080.03777518231
401,1862,312681.11942317605
402,1863,311474.51308038866
403,1864,311485.91359997063
404,1865,373148.61043782777
405,1866,367912.13065956265
406,1867,222830.89376712366
407,1868,293265.4143135421
408,1869,216076.08419682237
409,1870,221925.57408508137
410,1871,285273.76650248445
411,1872,183100.869971827
412,1873,255337.97204708387
413,1874,148220.03197803104
414,1875,202088.33030814762
415,1876,194718.54267242618
416,1877,202710.75233635484
417,1878,211511.3117809148
418,1879,132550.28347657475
419,1880,120507.55375202595
420,1881,237350.836671976
421,1882,240911.06625913523
422,1883,191408.12481790702
423,1884,200589.02556619883
424,1885,244023.43183357237
425,1886,296435.30653410323
426,1887,226027.22072679005
427,1888,251894.30472589648
428,1889,177056.78251066324
429,1890,111958.11684323716
430,1891,117933.26399828859
431,1892,101731.19683830749
432,1893,135769.94223256438
433,1894,110469.88049705816
434,1895,152730.67322737403
435,1896,136213.4301448894
436,1897,107968.72463149158
437,1898,107475.52442972214
438,1899,164620.2321718313
439,1900,149912.47891333493
440,1901,177356.43980965688
441,1902,141855.992987863
442,1903,218227.8696682773
443,1904,141282.60784977785
444,1905,179871.80383569957
445,1906,157447.8592094895
446,1907,188369.77042729335
447,1908,103232.76381242326
448,1909,136020.08471731338
449,1910,121360.78139955582
450,1911,194051.73951789527
451,1912,288707.45121934
452,1913,151961.84267807024
453,1914,64249.6539396869
454,1915,332009.80565819563
455,1916,41900.499325263896
456,1917,239964.62477658945
457,1918,138648.39658402075
458,1919,157450.26626556192
459,1920,159494.06518642977
460,1921,388913.75507980504
461,1922,354776.0923128184
462,1923,238213.61752390207
463,1924,233199.11827458232
464,1925,205346.88713633615
465,1926,384387.4940144861
466,1927,129439.0332556989
467,1928,173771.22538336902
468,1929,108959.70380590577
469,1930,120656.5776786763
470,1931,123930.997570303
471,1932,137762.88394175243
472,1933,206968.93787636558
473,1934,177518.68526200549
474,1935,174048.4521502093
475,1936,207593.32007825826
476,1937,188398.22373732706
477,1938,187143.47613334702
478,1939,248518.08210166267
479,1940,187701.60494899793
480,1941,166306.34704782118
481,1942,169737.58690021987
482,1943,231139.7593384587
483,1944,370030.128330078
484,1945,390902.10402942565
485,1946,137202.63854266008
486,1947,330871.74875578645
487,1948,168913.8471277104
488,1949,270649.2584968208
489,1950,207914.4592730582
490,1951,259949.31816875262
491,1952,206134.8496983154
492,1953,190133.17171202696
493,1954,201451.39542886752
494,1955,131970.43961115275
495,1956,297792.03880293097
496,1957,154436.38803481206
497,1958,269273.46933432424
498,1959,137775.65189337468
499,1960,97459.56929952558
500,1961,130418.0608145573
501,1962,85887.59583184251
502,1963,103073.00418846219
503,1964,103390.42445106039
504,1965,133495.4172429295
505,1966,145964.4996549884
506,1967,286330.03214601846
507,1968,397721.64980172354
508,1969,374969.15340705274
509,1970,381502.2018288806
510,1971,447129.2479714219
511,1972,358141.7038521514
512,1973,283674.20406647865
513,1974,333899.7146438764
514,1975,581973.0412072993
515,1976,263236.83004269714
516,1977,344262.69561821315
517,1978,326045.61625450745
518,1979,316644.92708714237
519,1980,152597.05366936146
520,1981,346405.63505800674
521,1982,204355.7240939966
522,1983,199339.3448479766
523,1984,172945.1065850146
524,1985,236435.1128446296
525,1986,203688.0351084712
526,1987,210358.97595452433
527,1988,181885.79921943662
528,1989,205145.40551276642
529,1990,218350.37176476757
530,1991,216260.67540372672
531,1992,244740.67608265553
532,1993,186775.184236073
533,1994,239709.67482564505
534,1995,186785.7696567264
535,1996,269524.67841660476
536,1997,317768.37489397475
537,1998,269247.6244030063
538,1999,294453.3083868445
539,2000,297239.45144785335
540,2001,268338.6704608534
541,2002,254785.05411222746
542,2003,246002.95198169615
543,2004,276387.07584139355
544,2005,252158.74362870664
545,2006,228455.84892637332
546,2007,243712.56187776293
547,2008,220705.36833720794
548,2009,213855.63605101063
549,2010,191403.8847058659
550,2011,141009.50425239082
551,2012,178900.77559213733
552,2013,181326.40290894985
553,2014,192839.4676743461
554,2015,229741.53098845555
555,2016,199298.87349056188
556,2017,203439.36038121788
557,2018,135287.3397067244
558,2019,135326.29730232526
559,2020,91000.06661720805
560,2021,101315.33171638031
561,2022,177994.53653835916
562,2023,146135.8864954736
563,2024,259441.69079186322
564,2025,333914.4607710724
565,2026,185214.06060313995
566,2027,162770.00542934434
567,2028,153870.3749104793
568,2029,165439.70150040058
569,2030,273571.9520155899
570,2031,251270.95453952122
571,2032,287125.9849029239
572,2033,267707.3865623693
573,2034,178774.96928993287
574,2035,225256.17018949028
575,2036,216494.82150547815
576,2037,216912.5468144529
577,2038,313707.4681759955
578,2039,230018.91503282022
579,2040,321954.9697219612
580,2041,307509.2824231457
581,2042,212043.69562550707
582,2043,175011.04294880616
583,2044,183630.43377943066
584,2045,213701.82076518371
585,2046,137431.56594008685
586,2047,141920.6711077917
587,2048,152407.90953802905
588,2049,136640.93959497163
589,2050,173118.06311905978
590,2051,106162.5737835448
591,2052,121365.00391821365
592,2053,148959.1043261003
593,2054,86115.51194205094
594,2055,166593.75858067753
595,2056,145894.07070203568
596,2057,110141.95112977143
597,2058,216239.7561351769
598,2059,120778.16635552794
599,2060,174415.7302561772
600,2061,177096.75783557634
601,2062,116433.52474063155
602,2063,119329.36847288534
603,2064,122227.90367163565
604,2065,110200.4276052556
605,2066,177539.4712660758
606,2067,127474.03039658433
607,2068,143690.8691119217
608,2069,73226.04064054773
609,2070,116874.85071983747
610,2071,101077.47790159406
611,2072,146950.01735754358
612,2073,132469.89581685083
613,2074,165221.70796282444
614,2075,162247.45707346353
615,2076,120078.29752708341
616,2077,140559.22326697595
617,2078,111055.59047582519
618,2079,149623.2189050595
619,2080,121548.52101296859
620,2081,127243.2313590486
621,2082,113995.1434932705
622,2083,155365.46076549828
623,2084,107069.62782548665
624,2085,115743.88501464308
625,2086,108352.31237745762
626,2087,125503.88164472423
627,2088,93367.26661374592
628,2089,68110.31437951376
629,2090,124934.1048914651
630,2091,85315.65326459787
631,2092,136283.93825686758
632,2093,162327.80517880787
633,2094,119765.03344806826
634,2095,145353.2458675482
635,2096,79298.28384787292
636,2097,91728.79528727932
637,2098,152586.90649078065
638,2099,26409.792257120047
639,2100,42204.79265778957
640,2101,101732.57327756906
641,2102,144902.61294568842
642,2103,95787.56788159368
643,2104,151645.0793666009
644,2105,132431.56032559925
645,2106,31448.124253079353
646,2107,202659.16943029847
647,2108,112907.01402852967
648,2109,95882.91625155514
649,2110,107847.5948429496
650,2111,134055.24325733478
651,2112,136114.93001498032
652,2113,113504.4847561268
653,2114,120840.05641982735
654,2115,152886.91882541636
655,2116,117267.5568586416
656,2117,128270.78374946906
657,2118,122677.3407392533
658,2119,101654.67035193881
659,2120,113905.2067716873
660,2121,82187.38720388411
661,2122,102391.33157954206
662,2123,83506.26694365093
663,2124,173335.46528967645
664,2125,144313.1408023454
665,2126,145389.6528958268
666,2127,194323.22289635442
667,2128,142739.67144886055
668,2129,96075.39435316942
669,2130,126223.72676614288
670,2131,133907.1889707637
671,2132,108808.30621548403
672,2133,122698.93686433326
673,2134,130837.53007741302
674,2135,97555.06296610228
675,2136,62110.28867343225
676,2137,113610.49559253806
677,2138,132123.51658018894
678,2139,138918.19373241975
679,2140,140746.65125880856
680,2141,165454.13966735548
681,2142,125784.12199972663
682,2143,155489.57768282903
683,2144,122144.0200997697
684,2145,145584.14426768324
685,2146,200172.74747660628
686,2147,121238.3088593481
687,2148,144765.965539591
688,2149,140154.07773066874
689,2150,250195.0802712201
690,2151,129315.57285592807
691,2152,171447.12035381794
692,2153,192960.0878057402
693,2154,109011.65040646006
694,2155,142349.2300449665
695,2156,213905.51599243472
696,2157,233098.2916429145
697,2158,256000.13523274855
698,2159,215197.83598641717
699,2160,198125.4372561513
700,2161,236512.83315128842
701,2162,372900.07179897313
702,2163,375986.90115014894
703,2164,255463.87699799062
704,2165,205637.36503676756
705,2166,169313.74907817057
706,2167,221009.83973834218
707,2168,188552.81313580638
708,2169,200666.80478469495
709,2170,216795.79311465932
710,2171,154806.52922905853
711,2172,134285.34553224983
712,2173,197493.826466459
713,2174,219603.2072251352
714,2175,279387.16134779167
715,2176,324750.20908341976
716,2177,252568.5394521328
717,2178,216596.71873813123
718,2179,136257.28919870485
719,2180,201238.70390918103
720,2181,203541.3178982821
721,2182,225968.84968376288
722,2183,203525.35494533414
723,2184,125789.28085903171
724,2185,132055.75599367655
725,2186,151810.45698052022
726,2187,163495.6574610754
727,2188,170785.40334704024
728,2189,296032.17002647114
729,2190,65664.220795172
730,2191,46008.537103578215
731,2192,91771.00345940556
732,2193,131880.36083059767
733,2194,106496.46025582081
734,2195,74975.47946637393
735,2196,117070.85820350808
736,2197,128673.61388982364
737,2198,175989.47299187913
738,2199,198399.8940805038
739,2200,129491.76407836622
740,2201,143053.56240814985
741,2202,198705.3761138863
742,2203,137098.5796936604
743,2204,179443.20490012164
744,2205,114710.6835932762
745,2206,144130.87175340662
746,2207,207712.80978513687
747,2208,225325.11634714575
748,2209,216336.97822822092
749,2210,131303.37964133563
750,2211,115411.16339361803
751,2212,111557.40494265778
752,2213,102666.88473181953
753,2214,151732.86604879817
754,2215,94609.82773653325
755,2216,143084.9268843481
756,2217,53980.45636943706
757,2218,72448.80823814904
758,2219,80572.25279173546
759,2220,23169.60762209566
760,2221,333453.25470120343
761,2222,301237.34837055055
762,2223,313129.22526103887
763,2224,220345.6200132157
764,2225,124943.9483609017
765,2226,177189.49127342363
766,2227,214034.99530961615
767,2228,303145.33126139035
768,2229,244912.84394236293
769,2230,141774.2255093896
770,2231,218138.15274621677
771,2232,181809.00759698809
772,2233,185989.5090311481
773,2234,265293.1827993092
774,2235,244886.91695957855
775,2236,247127.5238242167
776,2237,309980.86545549205
777,2238,217017.03187920526
778,2239,94785.23390785012
779,2240,165989.6235175635
780,2241,107982.57227463419
781,2242,118028.4028514963
782,2243,126791.6208114085
783,2244,98515.84368176821
784,2245,118392.82359607168
785,2246,139050.14723033697
786,2247,125679.45581863319
787,2248,125362.09258364071
788,2249,124381.23329675879
789,2250,129823.47534182122
790,2251,121668.69967793683
791,2252,185799.17897835723
792,2253,164272.7149889939
793,2254,180246.62209365005
794,2255,183615.96897315714
795,2256,184264.0065823151
796,2257,207499.33878642655
797,2258,157200.0637732306
798,2259,186172.53057004928
799,2260,139435.933048926
800,2261,206686.50325978498
801,2262,217563.59511060416
802,2263,359371.64526187594
803,2264,426244.7986045405
804,2265,154436.74720848625
805,2266,308430.21465877874
806,2267,348614.76183948806
807,2268,408846.7435528418
808,2269,167645.25422330134
809,2270,204558.64588889063
810,2271,210999.32351125818
811,2272,224947.7679179533
812,2273,153052.5520154637
813,2274,184463.92303548436
814,2275,156836.67622827546
815,2276,213591.19001008893
816,2277,184195.046840235
817,2278,156902.2378445441
818,2279,142407.5205698773
819,2280,96389.53579832165
820,2281,172667.89303094518
821,2282,185955.32657491174
822,2283,114578.93140727346
823,2284,130867.89706904066
824,2285,147737.48291700886
825,2286,116934.56163812368
826,2287,372653.2911202463
827,2288,275689.0018495824
828,2289,316309.76199690846
829,2290,411326.2353479703
830,2291,338351.0904165463
831,2292,403983.3393188906
832,2293,433893.9605555424
833,2294,393552.8472791775
834,2295,446791.6936832793
835,2296,229985.65274945003
836,2297,374171.2680867318
837,2298,373574.88250096433
838,2299,344389.13577761245
839,2300,300521.33087439195
840,2301,334508.7444768358
841,2302,234830.79810932733
842,2303,233942.83458282304
843,2304,234670.89327106145
844,2305,189362.00051453788
845,2306,178443.05424828813
846,2307,194106.67237969712
847,2308,210170.85239494542
848,2309,307876.42892713344
849,2310,210795.89747904963
850,2311,201848.27147306266
851,2312,196849.3872411779
852,2313,180800.4145516435
853,2314,183938.92528157777
854,2315,192527.43831117408
855,2316,218522.63441436502
856,2317,192576.7347724479
857,2318,188220.83392751336
858,2319,192029.06130499204
859,2320,187617.63391589772
860,2321,249386.95044256476
861,2322,200418.04963899546
862,2323,210976.43725985382
863,2324,201944.76258102062
864,2325,220624.36743096606
865,2326,192383.17975335263
866,2327,205772.3245909149
867,2328,235008.0345821822
868,2329,196563.99277514082
869,2330,185443.9609772108
870,2331,301380.86931882874
871,2332,366904.6021614844
872,2333,285268.9278395425
873,2334,245557.21433248333
874,2335,286820.0398593218
875,2336,279643.97410162986
876,2337,195906.296597936
877,2338,247611.83225458697
878,2339,223327.83180074868
879,2340,390222.6164937804
880,2341,213793.88480310413
881,2342,230177.59432407838
882,2343,221549.15512699686
883,2344,214318.5472649694
884,2345,223940.63013830097
885,2346,223949.27713542583
886,2347,197891.2523285752
887,2348,252719.03447673962
888,2349,192346.58708874296
889,2350,339259.81521497644
890,2351,273535.6199568899
891,2352,241594.38825891755
892,2353,258672.7213918318
893,2354,135464.23733641428
894,2355,142984.60035873984
895,2356,161192.85687434973
896,2357,190444.24218656836
897,2358,198501.68244833383
898,2359,126654.40305398246
899,2360,112568.57049673602
900,2361,142585.78237457026
901,2362,239400.10698342606
902,2363,163687.2643021054
903,2364,187286.52433514773
904,2365,215751.52865944055
905,2366,196114.6320938636
906,2367,219000.7994341112
907,2368,231109.23068634488
908,2369,217151.06364962397
909,2370,171888.5535236212
910,2371,169860.02166953718
911,2372,186402.61914126284
912,2373,292288.5241643628
913,2374,318786.2169124468
914,2375,235765.54215646823
915,2376,290806.3407633314
916,2377,297706.11010393983
917,2378,145107.12398126046
918,2379,219216.08405352864
919,2380,155176.21846366837
920,2381,164800.2242845215
921,2382,217520.76988361235
922,2383,195583.646165636
923,2384,244485.72142540367
924,2385,171500.4008527766
925,2386,126814.69736882045
926,2387,117552.20539711087
927,2388,103759.49325387922
928,2389,124958.61308845945
929,2390,155188.3328132428
930,2391,134687.45245723706
931,2392,111357.22304962648
932,2393,174186.04180561088
933,2394,152997.92812976663
934,2395,208538.64558796713
935,2396,146963.17495276133
936,2397,200973.33751896824
937,2398,130474.92283374535
938,2399,52247.330208444204
939,2400,63380.69502442413
940,2401,131243.53433164564
941,2402,141688.29257602873
942,2403,140831.15034297193
943,2404,150342.41800562374
944,2405,159376.23147902417
945,2406,141345.69472752142
946,2407,123052.62307190729
947,2408,140220.17661890917
948,2409,105657.48677904125
949,2410,187846.34794207386
950,2411,114782.89762423003
951,2412,157686.6997488525
952,2413,126369.88296501877
953,2414,184255.9754272502
954,2415,134993.21542990522
955,2416,138789.85686278302
956,2417,147416.12015989414
957,2418,138450.63635132194
958,2419,124644.75983781758
959,2420,124108.32762943857
960,2421,116311.02174123272
961,2422,109122.3235360607
962,2423,126640.82724307585
963,2424,137469.5491941808
964,2425,212236.63641829087
965,2426,139699.3742965861
966,2427,136963.88350681346
967,2428,193559.0672733992
968,2429,101381.94668492264
969,2430,128658.4935172841
970,2431,120328.30980284838
971,2432,147136.57188911614
972,2433,140078.57288601442
973,2434,129662.58756119103
974,2435,146521.53202155937
975,2436,104874.1635841504
976,2437,104216.43854434422
977,2438,118143.11428284782
978,2439,99142.97892525984
979,2440,131299.1949572877
980,2441,97754.6614113982
981,2442,93484.8365906785
982,2443,141942.8901156328
983,2444,128518.40887880746
984,2445,74451.22738753771
985,2446,150594.11714751698
986,2447,198175.7666247797
987,2448,133691.8396934164
988,2449,122446.98632076205
989,2450,165097.32709510066
990,2451,127802.80468661172
991,2452,205788.16070797728
992,2453,81804.21111697298
993,2454,111462.062788317
994,2455,122025.47532839296
995,2456,126619.89434253395
996,2457,122629.92838749119
997,2458,137952.47288192427
998,2459,108571.83302512865
999,2460,141028.2786592863
1000,2461,127638.70820952987
1001,2462,119423.5510865174
1002,2463,132309.27086572407
1003,2464,177851.8680682654
1004,2465,129705.1072426939
1005,2466,116280.57599578096
1006,2467,150623.1052291997
1007,2468,94953.07825001769
1008,2469,88946.39027577545
1009,2470,191542.6112159879
1010,2471,215014.5340546864
1011,2472,162620.0997452567
1012,2473,102567.56429161971
1013,2474,77655.41284870781
1014,2475,209726.86214008855
1015,2476,111102.21784422384
1016,2477,108797.86063513669
1017,2478,148138.1846103315
1018,2479,97560.83455291242
1019,2480,160576.83850666424
1020,2481,127014.92908663543
1021,2482,122395.57571736463
1022,2483,96097.99248556801
1023,2484,120818.58624941728
1024,2485,136852.1390065446
1025,2486,140391.48936235596
1026,2487,209746.2506296422
1027,2488,179814.0701516963
1028,2489,156790.18001318726
1029,2490,152317.0528505121
1030,2491,101255.44163380827
1031,2492,185069.42554290115
1032,2493,164308.972657385
1033,2494,158523.96465757233
1034,2495,98204.27580571584
1035,2496,230930.63355547094
1036,2497,165295.90198929337
1037,2498,110724.78918155361
1038,2499,93993.21097741897
1039,2500,134495.49298949167
1040,2501,140039.2928474773
1041,2502,149756.64530549725
1042,2503,119119.5892480359
1043,2504,155011.35771512284
1044,2505,222542.95524196717
1045,2506,255061.45453711497
1046,2507,270585.5372495703
1047,2508,255388.44862838433
1048,2509,228063.2060555848
1049,2510,221475.41485183142
1050,2511,181081.41014269358
1051,2512,220809.35759946084
1052,2513,224645.3963913032
1053,2514,247956.36506981935
1054,2515,147832.85888599622
1055,2516,179815.32810336104
1056,2517,150092.4137226446
1057,2518,159826.74258605338
1058,2519,266572.48141784774
1059,2520,235490.54663955732
1060,2521,190738.93940337174
1061,2522,223777.3999586145
1062,2523,106504.32331739494
1063,2524,137759.04860926134
1064,2525,133999.01754732092
1065,2526,150351.9978104291
1066,2527,125977.98496967691
1067,2528,127845.52490732804
1068,2529,136663.784331145
1069,2530,125236.05636006982
1070,2531,256142.06100738476
